stage,segment,ice_flag,ev_flag,naics_code,naics_title,row_type,period,employment
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2008-05-01,1763
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2008-06-01,1765
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2008-07-01,1761
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2008-08-01,1746
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2008-09-01,1730
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2008-10-01,1641
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2008-11-01,1660
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2008-12-01,1588
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2009-01-01,1730
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2009-02-01,1600
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2009-03-01,1620
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2009-04-01,1588
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2009-05-01,1563
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2009-06-01,1597
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2009-07-01,1675
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2009-08-01,1669
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2009-09-01,1674
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2009-10-01,1633
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2009-11-01,1564
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2009-12-01,1570
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2010-01-01,1594
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2010-02-01,1594
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2010-03-01,1613
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2010-04-01,1568
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2010-05-01,1572
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2010-06-01,1655
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2010-07-01,1671
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2010-08-01,1680
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2010-09-01,1717
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2010-10-01,1715
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2010-11-01,1715
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2010-12-01,1734
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2011-01-01,1735
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2011-02-01,1764
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2011-03-01,1775
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2011-04-01,1793
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2011-05-01,1804
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2011-06-01,1807
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2011-07-01,1827
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2011-08-01,1849
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2011-09-01,1858
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2011-10-01,1851
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2011-11-01,1866
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2011-12-01,1874
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2012-01-01,1639
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2012-02-01,1662
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2012-03-01,1693
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2012-04-01,1750
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2012-05-01,1766
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2012-06-01,1785
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2012-07-01,1846
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2012-08-01,1851
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2012-09-01,1874
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2012-10-01,1915
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2012-11-01,1930
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2012-12-01,1969
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2013-01-01,2295
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2013-02-01,2318
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2013-03-01,2310
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2013-04-01,2311
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2013-05-01,2335
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2013-06-01,2350
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2013-07-01,2241
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2013-08-01,2327
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2013-09-01,2309
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2013-10-01,2401
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2013-11-01,2440
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2013-12-01,2475
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2014-01-01,2472
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2014-02-01,2453
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2014-03-01,2443
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2014-04-01,2463
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2014-05-01,2461
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2014-06-01,2468
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2014-07-01,2367
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2014-08-01,2510
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2014-09-01,2518
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2014-10-01,2582
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2014-11-01,2615
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2014-12-01,2628
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2015-01-01,3068
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2015-02-01,3075
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2015-03-01,3090
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2015-04-01,3092
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2015-05-01,3120
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2015-06-01,3129
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2015-07-01,3191
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2015-08-01,3216
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2015-09-01,3197
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2015-10-01,3162
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2015-11-01,3193
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2015-12-01,3238
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2016-01-01,3295
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2016-02-01,3283
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2016-03-01,3312
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2016-04-01,3293
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2016-05-01,3257
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2016-06-01,3237
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2016-07-01,3238
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2016-08-01,3197
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2016-09-01,3162
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2016-10-01,3110
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2016-11-01,3128
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2016-12-01,3240
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2017-01-01,3529
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2017-02-01,3526
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2017-03-01,3511
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2017-04-01,3505
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2017-05-01,3493
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2017-06-01,3442
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2017-07-01,3396
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2017-08-01,3395
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2017-09-01,3369
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2017-10-01,3361
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2017-11-01,3319
Upstream,1. Materials & Processing - Metals,ICE,EV,3313,"""Alumina and Aluminum Production and Processing""",naics_detail,2017-12-01,3364
